      94       6       8    9.93   34.22                225
      94       6       9   16.81   25.88                219
      94       6      10    21.5   35.49                181
      94       6      11   27.69   27.95                192
      94       6      12   26.81   26.54                175
      94       6      13    20.9   27.55                182
      94       6      14    19.2   27.96                218
      94       6      15   20.62   32.43                242
      94       6      16   13.79   31.59                215
      94       6      17   21.82   34.07                177
      94       6      18   17.56   49.12                199
      94       6      19   23.46   52.77                187
      94       6      20   16.96    40.5                215
      94       6      21   14.11   32.47                252
      94       6      22   14.25   28.42                236
      94       6      23   13.96   26.14                248
      94       6      24   11.96   21.93                211
      94       6      25    18.7   25.86                212
      94       6      26   17.52   28.21                189
      94       6      27   15.67   26.75                263
      94       6      28   15.32   19.43                240
      94       6      29   15.24   21.64                233
      94       6      30   50.22   33.48                227
      94       7       1   54.54   45.27                220
      94       7       2   63.35   77.28                217
      94       7       3    9.81    24.5                196
      94       7       4   13.36   32.86                261
      94       7       5   16.33   33.57                216
      94       7       6   12.34   26.73                237
      94       7       7   14.51   30.56                230
      94       7       8   12.28   23.62                214
      94       7       9   16.97   33.48                221
      94       7      10   54.25   68.57                231
      94       7      11   40.42      54                307
      94       7      12   16.48   28.34                269
      94       7      13   15.65   31.57                269
      94       7      14   17.36   36.65                264
      94       7      15   16.55   28.75                257
      94       7      16   17.78   23.85                204
      94       7      17   16.22   22.55                260
      94       7      18   12.63   21.16                268
      94       7      19   12.23   24.77                256
      94       7      20   15.77   32.94                253
      94       7      21   26.96   43.71                233
      94       7      22   19.75   46.96                233
      94       7      23   18.56    47.2                195
      94       7      24   11.31   40.86                255
      94       7      25      25   51.38                266
      94       7      26   13.86   39.52                236
      94       7      27   10.85   32.21                282
      94       7      28    7.74   25.51                239
      94       7      29    6.69   18.94                230
      94       7      30   12.32   21.68                208
      94       7      31     8.8   21.17                223
      94       8       1   17.26      32                269
      94       8       2   12.94   28.72                276
      94       8       3    58.1   71.59                262
      94       8       4   36.41   57.69                216
      94       8       5   25.93    31.9                211
      94       8       6   18.59   28.19                214
      94       8       7   21.04   41.71                192
      94       8       8   33.15   39.75                228
      94       8       9   33.03   35.92                215
      94       8      10   23.02   33.08                240
      94       8      11   22.06   35.19                224
      94       8      12   28.06   37.79                215
      94       8      13   30.92   38.39                205
      94       8      14    40.7   53.01                172
      94       8      15   32.01    48.8                209
      94       8      16   36.48   49.41                205
      94       8      17   40.87   43.99                223
      94       8      18   51.54   57.38                230
      94       8      19   51.62   66.09                237
      94       8      20   68.49  101.27                159
      94       8      21   55.88   83.71                173
      94       8      22   66.55  105.11                275
      94       8      23   36.33   65.54                231
      94       8      24   27.24   33.66                218
      94       8      25   39.51   64.89                188
      94       8      26   25.46   42.48                168
      94       8      27    8.65    22.2                176
      94       8      28     9.7   26.35                175
      94       8      29   11.93   31.11                186
      94       8      30   16.75   38.14                235
      94       8      31   18.05   44.59                231
      94       9       1   52.92   79.21                213
      94       9       2   60.61   70.63                210
      94       9       3   14.04   21.49                213
      94       9       4    9.42   19.15                190
      94       9       5   15.63   27.54                245
      94       9       6   16.77   30.15                218
      94       9       7   17.62    31.2                231
      94       9       8   20.63   35.73                218
      94       9       9   41.07   53.89                220
      94       9      10   63.18   75.51                209
      94       9      11   40.34   71.96                174
      94       9      12   11.13   35.85                242
      94       9      13   13.41   40.33                214
      94       9      14   15.46   44.91                232
      94       9      15   14.88   45.28                197
      94       9      16   17.49   53.67                199
      94       9      17   31.47   75.28                183
      94       9      18   19.99   55.26                204
      94       9      19   25.23    65.6                252
      94       9      20   16.13   46.36                196
      94       9      21   13.51   43.49                229
      94       9      22   31.87   40.28                252
      94       9      23   17.92    53.7                206
      94       9      24   20.01   60.91                213
      94       9      25   15.97   54.16                193
      94       9      26   25.13   73.65                270
      94       9      27   24.86   79.71                228
      94       9      28   26.29   82.05                212
      94       9      29   28.63   75.65                240
      94       9      30   27.56   81.95                254
      94      10       1   23.04   76.46                235
      94      10       2    16.5   62.68                237
      94      10       3   19.92   70.12                285
      94      10       4   22.15   68.72                259
      94      10       5   22.97   71.65                276
      94      10       6   19.42    59.9                243
      94      10       7   19.19   53.77                220
      94      10       8   28.07    69.5                230
      94      10       9   26.84   58.56                220
      94      10      10   19.76   50.43                304
      94      10      11   18.81   56.87                263
      94      10      12   25.66   64.92                253
      94      10      13   13.23   46.09                220
      94      10      14   15.88   51.03                247
      94      10      15   14.69   47.19                181
      94      10      16   11.89   39.52                230
      94      10      17   18.29   52.41                226
      94      10      18   12.79   38.43                252
      94      10      19   13.25   46.03                205
      94      10      20   10.88    39.6                205
      94      10      21   12.41   47.72                212
      94      10      22   15.66   60.46                249
      94      10      23   13.57   57.46                232
      94      10      24   16.57   66.69                295
      94      10      25    22.6    82.6                279
      94      10      26   22.43   83.32                278
      94      10      27   26.65   95.55                273
      94      10      28   46.65  111.05                265
      94      10      29    23.7   82.78                249
      94      10      30   17.44   67.47                213
      94      10      31   22.08   79.82                294
      94      11       1   18.95   71.61                285
      94      11       2   22.57    79.5                275
      94      11       3   17.14   66.83                235
      94      11       4    21.4   74.93                246
      94      11       5   21.75   78.33                246
      94      11       6   21.71   83.64                254
      94      11       7   21.23   75.81                326
      94      11       8   15.17   57.47                270
      94      11       9    19.8   76.12                244
      94      11      10   19.16   86.86                253
      94      11      11   10.12    63.2                240
      94      11      12    9.79   60.05                228
      94      11      13    6.06   55.87                249
      94      11      14    8.61   38.49                275
      94      11      15   10.07   43.67                247
      94      11      16   12.46   52.77                273
      94      11      17   24.36   78.49                260
      94      11      18   19.81   77.38                226
      94      11      19   12.58    58.1                224
      94      11      20    7.83   46.61                194
      94      11      21   21.06   73.22                267
      94      11      22   15.24   62.67                252
      94      11      23   16.86   64.22                255
      94      11      24   18.28    70.1                222
      94      11      25    11.6    51.4                235
      94      11      26   16.74   76.01                229
      94      11      27   12.69    59.3                237
      94      11      28   24.97   67.75                300
      94      11      29   38.79   88.89                267
      94      11      30   14.18    50.1                257
      94      12       1   16.43   59.95                240
      94      12       2   14.18   50.34                258
      94      12       3   12.72   45.83                225
      94      12       4   12.49   40.84                211
      94      12       5   17.45   56.23                261
      94      12       6   25.12   68.89                247
      94      12       7   20.84    61.5                254
      94      12       8   12.42   57.67                223
      94      12       9   13.54   47.64                234
      94      12      10   15.41   51.76                240
      94      12      11   11.67   43.88                208
      94      12      12   28.28    47.7                279
      94      12      13    15.5   38.56                239
      94      12      14   19.03   46.58                262
      94      12      15   18.54   45.71                227
      94      12      16   15.42   42.06                240
      94      12      17   16.75   43.58                206
      94      12      18    13.9   39.88                226
      94      12      19   11.86   39.45                289
      94      12      20   18.86   47.21                304
      94      12      21   16.03   46.64                279
      94      12      22   28.22   71.09                258
      94      12      23   38.29   95.14                275
      94      12      24   18.46   65.14                264
      94      12      25   12.09    45.5                227
      94      12      26   13.22   45.11                284
      94      12      27   15.56   42.61                224
      94      12      28   14.23   43.24                322
      94      12      29   16.08   48.05                236
      94      12      30   23.29   50.05                265
      94      12      31   20.04   48.66                231
      95       1       1   10.22   35.04                207
      95       1       2   14.22   45.83                235
      95       1       3    19.7   51.39                299
      95       1       4   16.09   47.21                284
      95       1       5   18.37   58.13                238
      95       1       6   22.74   70.02                249
      95       1       7   31.11   92.45                266
      95       1       8   32.04   98.21                287
      95       1       9   64.14  122.44                351
      95       1      10   15.42   65.82                317
      95       1      11   21.87   58.92                328
      95       1      12   22.93   58.31                275
      95       1      13    27.1   62.94                259
      95       1      14   17.98   54.88                261
      95       1      15   17.66   60.81                255
      95       1      16   30.19    78.7                308
      95       1      17   17.51   61.47                291
      95       1      18   18.13   69.53                274
      95       1      19   22.07   81.36                321
      95       1      20   15.16   66.22                294
      95       1      21   12.29    55.8                269
      95       1      22   27.54   69.85                268
      95       1      23   27.91   58.05                335
      95       1      24   14.85   48.82                281
      95       1      25   16.74   52.39                321
      95       1      26    19.8   52.44                256
      95       1      27   11.44   40.54                216
      95       1      28   11.83   41.77                263
      95       1      29   11.34   46.55                213
      95       1      30   10.76    42.3                238
      95       1      31    12.7    48.3                189
      95       2       1   18.14   53.17                289
      95       2       2   19.01   59.84                289
      95       2       3   18.23   55.22                349
      95       2       4   14.33   49.95                315
      95       2       5   16.51   53.51                273
      95       2       6   21.01   72.51                335
      95       2       7   18.15   73.62                320
      95       2       8   30.39   82.75                350
      95       2       9   43.76   97.34                357
      95       2      10    16.2   58.26                302
      95       2      11   19.52   69.76                262
      95       2      12   46.52  106.14                328
      95       2      13   47.61   86.23                387
      95       2      14   12.22   54.46                286
      95       2      15    13.4   54.98                311
      95       2      16   14.84   56.03                277
      95       2      17   12.95   54.77                269
      95       2      18   32.69   71.64                306
      95       2      19   10.13   51.77                247
      95       2      20   10.78   49.61                319
      95       2      21   10.75   53.95                273
      95       2      22   12.48    41.7                322
      95       2      23   14.86   46.25                318
      95       2      24   16.92   46.67                297
      95       2      25   16.56   45.96                306
      95       2      26   12.04   45.92                309
      95       2      27   27.25   56.23                379
      95       2      28   24.97   60.12                335
      95       3       1   12.22   53.89                333
      95       3       2   13.93   65.92                366
      95       3       3   16.68   63.06                350
      95       3       4   21.14   63.23                290
      95       3       5   14.09   61.91                356
      95       3       6   19.66   75.09                450
      95       3       7   19.32   81.51                415
      95       3       8    14.4   67.76                437
      95       3       9   31.43   75.33                376
      95       3      10   23.64   63.05                380
      95       3      11   18.09   64.29                327
      95       3      12    8.57   45.06                314
      95       3      13    9.05   49.13                381
      95       3      14    9.57   51.63                363
      95       3      15   15.05   63.36                404
      95       3      16   17.57   63.38                362
      95       3      17   20.91   45.35                335
      95       3      18   10.96   35.69                344
      95       3      19      10   41.93                279
      95       3      20   13.14   61.69                351
      95       3      21    43.7  101.21                316
      95       3      22   60.82  102.18                332
      95       3      23   46.76   80.51                338
      95       3      24   46.34   68.92                321
      95       3      25   26.57   49.46                251
      95       3      26    8.65   47.02                262
      95       3      27   12.57   60.52                345
      95       3      28   12.77   58.88                315
      95       3      29   48.33   88.35                358
      95       3      30   32.91   64.06                340
      95       3      31   11.65   56.64                287
      95       4       1    6.83   53.07                291
      95       4       2    6.53   50.43                295
      95       4       3    6.96   47.93                360
      95       4       4    9.14   53.57                293
      95       4       5    8.91   54.01                277
      95       4       6   46.47   87.09                359
      95       4       7   18.12   58.72                299
      95       4       8   12.45   66.83                301
      95       4       9   27.09   66.61                345
      95       4      10   33.18    74.9                391
      95       4      11   41.46   80.24                367
      95       4      12   22.02   64.16                377
      95       4      13   12.43   57.12                343
      95       4      14   45.62    46.3                273
      95       4      15   50.31   38.35                360
      95       4      16   37.29   32.83                295
      95       4      17   15.48   33.06                311
      95       4      18   29.42   43.85                373
      95       4      19   29.37   51.97                348
      95       4      20    7.53   48.55                281
      95       4      21    9.51   49.33                344
      95       4      22   33.45   43.17                289
      95       4      23   30.68   45.02                313
      95       4      24    7.25   41.99                318
      95       4      25   32.16   54.17                296
      95       4      26    10.8   47.32                325
      95       4      27    7.47   46.38                286
      95       4      28    8.51   47.34                316
      95       4      29   24.33   53.15                236
      95       4      30   25.95   41.58                264
      95       5       1   33.12   42.56                314
      95       5       2   39.81    41.3                297
      95       5       3   10.23   42.38                326
      95       5       4    6.31   50.84                273
      95       5       5    8.59   50.76                291
      95       5       6   16.72   82.79                248
      95       5       7      36  101.49                281
      95       5       8    9.56    68.7                304
      95       5       9    9.03   64.56                308
      95       5      10   16.73   73.03                352
      95       5      11    6.64   52.78                320
      95       5      12    6.64    51.7                285
      95       5      13    7.73   50.36                293
      95       5      14   39.49   74.94                277
      95       5      15   12.59   54.62                362
      95       5      16    7.37   50.46                322
      95       5      17    15.6   68.23                300
      95       5      18   16.86   72.73                285
      95       5      19   27.68   41.14                294
      95       5      20   23.96   38.04                282
      95       5      21   17.27   37.62                278
      95       5      22    7.97   47.71                360
      95       5      23    4.96   49.74                297
      95       5      24    7.27    53.5                340
      95       5      25   26.72   49.21                350
      95       5      26   53.13   40.12                326
      95       5      27   42.34   34.79                245
      95       5      28    9.22   28.83                260
      95       5      29   42.05   39.95                366
      95       5      30    10.2   27.53                313
      95       5      31    5.18   24.96                327
      95       6       1    6.14   26.55                285
      95       6       2     4.8   22.16                231
      95       6       3   17.73   27.38                223
      95       6       4   33.46   31.47                256
      95       6       5   12.96   39.27                329
      95       6       6    5.77   42.46                284
      95       6       7    6.26   44.55                281
      95       6       8   18.46   47.41                293
      95       6       9   17.92   51.54                246
      95       6      10   16.14   57.15                227
      95       6      11    5.49   41.27                212
      95       6      12   14.41   60.27                325
      95       6      13    9.86   50.43                326
      95       6      14   28.48   36.22                288
      95       6      15   19.48   21.68                280
      95       6      16   24.71    28.9                279
      95       6      17   17.75   26.32                218
      95       6      18   15.55    38.3                222
      95       6      19   26.64   27.03                257
      95       6      20   14.31   24.31                304
      95       6      21   14.58   23.26                291
      95       6      22   11.89   23.26                253
      95       6      23   15.39   24.19                246
      95       6      24    13.1   24.44                210
      95       6      25   11.76   24.23                235
      95       6      26   16.92   31.94                308
      95       6      27   15.64   32.51                277
      95       6      28   20.83   35.96                272
      95       6      29   10.23   28.21                277
      95       6      30   20.06   33.22                288
      95       7       1    7.53   30.15                259
      95       7       2   21.14   36.88                219
      95       7       3   28.33   39.37                307
      95       7       4    27.8   40.22                269
      95       7       5   29.04   34.75                302
      95       7       6    29.1    32.2                307
      95       7       7    6.11   24.68                271
      95       7       8    6.88   28.01                288
      95       7       9   25.14   40.96                252
      95       7      10   24.55    33.6                353
      95       7      11   24.41   30.46                269
      95       7      12   29.95    35.8                333
      95       7      13   13.97    41.9                311
      95       7      14   25.34   46.62                283
      95       7      15   19.19   42.36                258
      95       7      16   14.83   33.27                252
      95       7      17   16.46   35.49                303
      95       7      18   32.12   36.01                265
      95       7      19   24.23   39.87                297
      95       7      20   17.03   32.57                327
      95       7      21   13.27   38.07                262
      95       7      22   28.21   46.01                246
      95       7      23   15.54   34.24                219
      95       7      24   16.55   39.77                314
      95       7      25   21.74   43.38                287
      95       7      26   27.95   54.17                315
      95       7      27   18.38   52.21                304
      95       7      28   10.54   37.24                262
      95       7      29   28.74   71.93                248
      95       7      30   16.39   51.22                240
      95       7      31   37.62   62.52                305
      95       8       1   19.73   30.32                274
      95       8       2   14.85   31.69                327
      95       8       3   16.11   35.13                235
      95       8       4   10.59   28.25                270
      95       8       5    7.48   28.86                223
      95       8       6    7.43    30.5                226
      95       8       7   11.93   37.79                303
      95       8       8   18.35   32.84                297
      95       8       9   25.89    48.5                273
      95       8      10   26.23   57.78                290
      95       8      11    7.28   25.81                284
      95       8      12    4.67   19.68                222
      95       8      13   19.99    29.6                251
      95       8      14   21.38   44.76                283
      95       8      15   14.58   41.14                285
      95       8      16   10.94   43.86                319
      95       8      17   10.31   44.41                293
      95       8      18   14.06   53.42                278
      95       8      19    9.48   40.28                238
      95       8      20    6.95   32.67                250
      95       8      21    8.32   33.65                298
      95       8      22    12.6   31.37                300
      95       8      23    46.2   54.84                346
      95       8      24   51.98   90.12                283
      95       8      25   32.28   85.38                300
      95       8      26    7.93   26.08                222
      95       8      27    4.73   19.69                202
      95       8      28    5.51   16.41                219
      95       8      29    8.48   28.81                317
      95       8      30   36.78   59.27                311
      95       8      31      99   38.18                248
      95       9       1      99   29.16                275
      95       9       2     7.4   23.21                240
      95       9       3   23.36   43.76                220
      95       9       4   45.29   71.56                337
      95       9       5   35.11   62.62                278
      95       9       6    6.53   23.71                284
      95       9       7    7.07    23.5                249
      95       9       8   13.01   32.69                257
      95       9       9   38.82    54.9                201
      95       9      10    20.6   40.04                256
      95       9      11    9.69   28.65                285
      95       9      12    8.35   41.52                281
      95       9      13   11.52   50.99                327
      95       9      14    12.5    54.1                244
      95       9      15   17.48   58.52                238
      95       9      16   18.22   59.36                226
      95       9      17    8.91   47.46                225
      95       9      18    8.89   46.08                282
      95       9      19    8.77   54.01                288
      95       9      20    9.03   48.61                280
      95       9      21     9.8      51                259
      95       9      22   20.38   73.67                282
      95       9      23   27.63   91.98                255
      95       9      24   15.03   71.01                302
      95       9      25    8.91   57.76                343
      95       9      26   11.75   64.78                278
      95       9      27    8.14    50.8                312
      95       9      28    6.29   45.59                282
      95       9      29    7.29   45.11                280
      95       9      30    6.86   45.34                286
      95      10       1     6.8    41.4                258
      95      10       2    3.26   23.47                244
      95      10       3    2.74   19.82                216
      95      10       4   10.08   29.68                306
      95      10       5   10.48   39.01                257
      95      10       6   10.84   46.34                264
      95      10       7    8.65   41.15                239
      95      10       8    9.53   43.78                214
      95      10       9   11.64   43.33                265
      95      10      10   10.62   43.48                292
      95      10      11    7.38   41.01                252
      95      10      12    7.17   43.02                259
      95      10      13    6.81   41.41                270
      95      10      14   10.04   49.74                222
      95      10      15    8.21   49.55                252
      95      10      16   10.07   52.59                332
      95      10      17   10.07    47.1                239
      95      10      18   22.47   66.55                278
      95      10      19   18.24   73.26                256
      95      10      20   13.41   68.34                244
      95      10      21   11.36   62.45                236
      95      10      22    9.16   47.89                219
      95      10      23   13.33   63.29                320
      95      10      24     9.8   51.56                329
      95      10      25    8.92   48.09                281
      95      10      26   10.86   50.15                322
      95      10      27    12.1   57.87                274
      95      10      28   19.01   76.69                220
      95      10      29   14.78   72.72                251
      95      10      30    16.5   75.12                335
      95      10      31   18.88   68.36                270
      95      11       1   13.63   57.09                200
      95      11       2   17.99   70.68                295
      95      11       3    20.5   80.13                275
      95      11       4   19.09   75.86                267
      95      11       5   15.13   57.16                246
      95      11       6   17.55   59.39                320
      95      11       7   11.61   52.19                292
      95      11       8   18.36   65.61                326
      95      11       9   21.57   80.37                308
      95      11      10   27.76   93.31                289
      95      11      11   18.12   74.73                249
      95      11      12   13.27   67.51                249
      95      11      13   22.36   81.66                334
      95      11      14   14.64   61.12                292
      95      11      15   12.84   54.65                291
      95      11      16   15.31    69.1                330
      95      11      17   15.79   76.94                321
      95      11      18   12.59   65.64                273
      95      11      19   14.31   58.33                271
      95      11      20   21.89   70.77                341
      95      11      21   19.83   69.51                337
      95      11      22   33.04   98.09                274
      95      11      23   14.96   51.36                282
      95      11      24    15.1   58.53                272
      95      11      25   19.59   86.83                248
      95      11      26   17.14   96.67                275
      95      11      27   14.69      82                380
      95      11      28    15.1   68.86                348
      95      11      29   16.49   71.53                323
      95      11      30   13.71   72.22                327
      95      12       1    10.8   61.67                287
      95      12       2   14.75   74.28                245
      95      12       3   15.26   69.54                256
      95      12       4   20.06   70.35                327
      95      12       5   23.43   70.22                311
      95      12       6   20.86   64.53                312
      95      12       7   20.02      71                317
      95      12       8   23.92   78.67                273
      95      12       9   22.87   86.54                239
      95      12      10    9.82   61.18                277
      95      12      11   24.78    88.3                357
      95      12      12   27.72   97.68                366
      95      12      13   19.89   80.62                362
      95      12      14   21.82   82.23                326
      95      12      15    7.99   59.31                316
      95      12      16    9.13   59.51                238
      95      12      17    9.36   48.84                259
      95      12      18   11.16   47.15                313
      95      12      19   20.29   60.06                293
      95      12      20   15.27   65.71                305
      95      12      21   14.25   55.08                295
      95      12      22   25.56    76.2                271
      95      12      23   26.43   77.71                242
      95      12      24    17.6   67.65                213
      95      12      25   23.37   72.11                213
      95      12      26   20.51   64.12                238
      95      12      27   20.13    73.4                340
      95      12      28   18.78   67.78                294
      95      12      29   19.72   68.03                290
      95      12      30   27.07   79.29                253
      95      12      31   33.18   96.27                261

